campaign_id,campaign_name,platform,month,impressions,clicks,conversions,spend,revenue_generated,roas
800884,Flipkart Campaign 883,Facebook,2024-08,296930,14423,1776,131808,3415248,25.91
800885,Flipkart Campaign 884,Google,2024-12,91997,38923,3004,366587,5055732,13.79
800886,Flipkart Campaign 885,Instagram,2024-03,117977,35801,1494,343229,2654838,7.73
800887,Flipkart Campaign 886,Instagram,2025-05,453740,24409,1855,134304,3461430,25.77
800888,Flipkart Campaign 887,Facebook,2024-04,439971,16241,1704,47573,2983704,62.72
800889,Flipkart Campaign 888,Google,2025-07,741461,29427,1668,227120,2690484,11.85
800890,Flipkart Campaign 889,Instagram,2025-11,164674,8953,2594,121991,4785930,39.23
800891,Flipkart Campaign 890,Facebook,2025-04,310476,33425,774,44468,731430,16.45
800892,Flipkart Campaign 891,Google,2025-01,690228,31908,971,364207,1729351,4.75
800893,Flipkart Campaign 892,Google,2025-12,707476,21598,2585,114755,4433275,38.63
800894,Flipkart Campaign 893,Instagram,2024-07,134058,28495,391,53543,525895,9.82
800895,Flipkart Campaign 894,Facebook,2025-08,279002,15020,330,340786,590700,1.73
800896,Flipkart Campaign 895,Instagram,2025-12,132498,34914,504,141618,908712,6.42
800897,Flipkart Campaign 896,Facebook,2024-08,589041,32369,1405,53255,1913610,35.93
800898,Flipkart Campaign 897,Google,2025-02,136326,29079,3491,44648,5089878,114.0
800899,Flipkart Campaign 898,Facebook,2025-05,35312,35530,2031,124715,3428328,27.49
800900,Flipkart Campaign 899,Instagram,2025-09,470883,34128,2060,134044,2521440,18.81
800901,Flipkart Campaign 900,Facebook,2025-06,300889,6033,489,357386,966753,2.71
800902,Flipkart Campaign 901,Instagram,2025-07,413535,26075,1343,30518,1563252,51.22
800903,Flipkart Campaign 902,Instagram,2025-09,23426,3962,657,328737,733869,2.23
800904,Flipkart Campaign 903,Instagram,2025-09,243663,32310,845,135488,1753375,12.94
800905,Flipkart Campaign 904,Instagram,2025-09,791820,24828,931,139666,1255919,8.99
800906,Flipkart Campaign 905,Instagram,2025-09,207694,28037,1192,257107,2349432,9.14
800907,Flipkart Campaign 906,Google,2024-04,540911,6274,627,327667,864633,2.64
800908,Flipkart Campaign 907,Google,2024-08,406562,31982,1858,174499,1794828,10.29
800909,Flipkart Campaign 908,Facebook,2024-07,212417,20670,759,207521,944196,4.55
800910,Flipkart Campaign 909,Google,2025-03,138111,32581,2242,110608,2773354,25.07
800911,Flipkart Campaign 910,Instagram,2025-07,764437,21122,657,113056,1361304,12.04
800912,Flipkart Campaign 911,Google,2024-09,707645,3846,233,56396,354626,6.29
800913,Flipkart Campaign 912,Facebook,2024-07,412765,5552,1854,75184,1998612,26.58
800914,Flipkart Campaign 913,Facebook,2025-07,597235,25230,715,320872,1125410,3.51
800915,Flipkart Campaign 914,Instagram,2025-05,130540,32785,3137,110603,6854345,61.97
800916,Flipkart Campaign 915,Instagram,2025-03,336480,36462,2922,259508,4491114,17.31
800917,Flipkart Campaign 916,Google,2024-03,226752,30808,1975,393885,4017150,10.2
800918,Flipkart Campaign 917,Instagram,2025-05,795941,29007,2367,118445,4653522,39.29
800919,Flipkart Campaign 918,Google,2024-05,438968,17470,1740,191514,2342040,12.23
800920,Flipkart Campaign 919,Instagram,2024-06,533503,11167,1327,234305,1644153,7.02
800921,Flipkart Campaign 920,Facebook,2024-09,598683,9228,670,176109,687420,3.9
800922,Flipkart Campaign 921,Instagram,2024-12,342466,39151,711,375432,1127646,3.0
800923,Flipkart Campaign 922,Instagram,2024-10,641508,22783,2833,60187,5241050,87.08
800924,Flipkart Campaign 923,Google,2025-03,336358,12911,1669,275414,1984441,7.21
800925,Flipkart Campaign 924,Facebook,2025-09,790260,13492,408,84855,525504,6.19
800926,Flipkart Campaign 925,Instagram,2024-01,367409,16237,3409,126924,5931660,46.73
800927,Flipkart Campaign 926,Instagram,2025-10,748250,14157,1036,99994,1229732,12.3
800928,Flipkart Campaign 927,Google,2025-05,225717,35718,1802,336119,3566158,10.61
800929,Flipkart Campaign 928,Facebook,2024-10,62546,34904,2546,216372,3892834,17.99
800930,Flipkart Campaign 929,Instagram,2024-09,420678,20023,1405,339667,2804380,8.26
800931,Flipkart Campaign 930,Facebook,2025-05,176351,23839,976,321745,1084336,3.37
800932,Flipkart Campaign 931,Google,2025-02,324610,16399,976,156401,1905152,12.18
800933,Flipkart Campaign 932,Facebook,2025-03,281772,30800,375,183025,474750,2.59
800934,Flipkart Campaign 933,Facebook,2024-08,284670,7014,2435,157709,2607885,16.54
800935,Flipkart Campaign 934,Google,2024-07,515545,7831,441,234029,844956,3.61
800936,Flipkart Campaign 935,Instagram,2025-08,191556,27950,647,199893,1332173,6.66
800937,Flipkart Campaign 936,Facebook,2025-09,31142,2949,1413,44253,2108196,47.64
800938,Flipkart Campaign 937,Google,2024-06,609724,15229,924,230696,1051512,4.56
800939,Flipkart Campaign 938,Facebook,2024-11,367503,35610,1342,151185,1905640,12.6
800940,Flipkart Campaign 939,Facebook,2025-01,624024,17170,788,293432,1572848,5.36
800941,Flipkart Campaign 940,Instagram,2025-04,643856,23578,2484,99765,3599316,36.08
800942,Flipkart Campaign 941,Google,2024-10,568274,22326,3480,228711,6364920,27.83
800943,Flipkart Campaign 942,Google,2025-09,401072,7551,2766,68065,4884756,71.77
800944,Flipkart Campaign 943,Facebook,2025-04,750753,8226,1487,134050,2721210,20.3
800945,Flipkart Campaign 944,Facebook,2025-12,85758,20711,2690,298111,3292560,11.04
800946,Flipkart Campaign 945,Google,2024-10,799947,3826,2338,235349,2646616,11.25
800947,Flipkart Campaign 946,Instagram,2024-12,209284,1004,1807,276375,2894814,10.47
800948,Flipkart Campaign 947,Facebook,2025-07,568152,26474,1230,181658,2425560,13.35
800949,Flipkart Campaign 948,Google,2024-02,505901,2651,903,116972,1159452,9.91
800950,Flipkart Campaign 949,Facebook,2024-07,619562,31290,2217,325204,2711391,8.34
800951,Flipkart Campaign 950,Instagram,2024-02,490983,17588,2117,321295,4617177,14.37
800952,Flipkart Campaign 951,Google,2025-06,249973,21642,1060,189860,1700240,8.96
800953,Flipkart Campaign 952,Instagram,2025-02,22869,39353,2197,106611,4745520,44.51
800954,Flipkart Campaign 953,Google,2024-10,695978,29135,3348,338742,3337956,9.85
800955,Flipkart Campaign 954,Google,2024-08,423868,19086,3437,60968,6839630,112.18
800956,Flipkart Campaign 955,Google,2024-12,318526,5648,3288,43517,5448216,125.2
800957,Flipkart Campaign 956,Facebook,2024-04,294036,28379,248,59784,526504,8.81
800958,Flipkart Campaign 957,Google,2024-10,490341,18255,3038,227911,5258778,23.07
800959,Flipkart Campaign 958,Facebook,2025-03,121063,7922,2071,377673,1988160,5.26
800960,Flipkart Campaign 959,Facebook,2024-05,400009,32170,714,140012,1095276,7.82
800961,Flipkart Campaign 960,Google,2025-04,99206,17967,1319,230903,2058959,8.92
800962,Flipkart Campaign 961,Instagram,2025-11,315114,12459,3437,314382,7358617,23.41
800963,Flipkart Campaign 962,Instagram,2025-01,373452,39009,660,182193,1230900,6.76
800964,Flipkart Campaign 963,Instagram,2024-12,83613,18533,298,230370,483356,2.1
800965,Flipkart Campaign 964,Facebook,2025-02,190453,29830,1065,337526,1575135,4.67
800966,Flipkart Campaign 965,Facebook,2024-03,81486,18897,1648,91749,1967712,21.45
800967,Flipkart Campaign 966,Instagram,2024-09,632674,38806,2480,65808,4630160,70.36
800968,Flipkart Campaign 967,Instagram,2024-01,231437,28923,580,195722,862460,4.41
800969,Flipkart Campaign 968,Instagram,2025-03,638852,5332,1397,102008,1964182,19.26
800970,Flipkart Campaign 969,Google,2025-01,305226,9907,1201,88322,1249040,14.14
800971,Flipkart Campaign 970,Facebook,2025-06,440160,39988,1647,61158,3404349,55.66
800972,Flipkart Campaign 971,Google,2025-06,393191,4080,3250,396670,5066750,12.77
800973,Flipkart Campaign 972,Instagram,2024-06,53721,35980,1319,253601,2116995,8.35
800974,Flipkart Campaign 973,Instagram,2024-08,514863,39439,175,282467,254625,0.9
800975,Flipkart Campaign 974,Instagram,2025-04,432003,29342,2843,241174,3141515,13.03
800976,Flipkart Campaign 975,Instagram,2025-11,646876,14616,2561,62835,3462472,55.1
800977,Flipkart Campaign 976,Google,2025-08,390600,34174,3394,266007,7174916,26.97
800978,Flipkart Campaign 977,Facebook,2025-01,667049,16770,146,151056,263384,1.74
800979,Flipkart Campaign 978,Instagram,2024-12,644068,5623,1644,220734,3296220,14.93
800980,Flipkart Campaign 979,Google,2024-04,791227,37643,1971,319286,2034072,6.37
800981,Flipkart Campaign 980,Instagram,2024-12,252266,37155,1425,222048,2704650,12.18
800982,Flipkart Campaign 981,Facebook,2025-12,470110,15763,1772,159366,2218544,13.92
800983,Flipkart Campaign 982,Instagram,2025-02,336182,21230,1218,384658,1213128,3.15
800984,Flipkart Campaign 983,Instagram,2024-03,520464,27809,1333,89804,1768891,19.7
800985,Flipkart Campaign 984,Facebook,2024-11,357763,35073,1355,301776,2719485,9.01
800986,Flipkart Campaign 985,Facebook,2024-03,425238,24221,2320,116894,3695760,31.62
800987,Flipkart Campaign 986,Instagram,2025-02,656018,33231,3008,148059,5814464,39.27
800988,Flipkart Campaign 987,Google,2024-06,166379,20415,999,392684,1230768,3.13
800989,Flipkart Campaign 988,Instagram,2024-04,292300,13183,884,116354,1715844,14.75
800990,Flipkart Campaign 989,Instagram,2024-09,695572,33717,1734,180351,2467482,13.68
800991,Flipkart Campaign 990,Google,2025-08,402260,18495,739,44522,1200875,26.97
800992,Flipkart Campaign 991,Facebook,2024-11,68686,8463,1369,345495,1859102,5.38
800993,Flipkart Campaign 992,Instagram,2025-06,729782,1824,2631,175096,2594166,14.82
800994,Flipkart Campaign 993,Google,2024-12,290913,34393,2736,225319,4560912,20.24
800995,Flipkart Campaign 994,Instagram,2025-12,317102,37070,2627,178011,4886220,27.45
800996,Flipkart Campaign 995,Instagram,2025-09,25674,15995,1136,124358,2303808,18.53
800997,Flipkart Campaign 996,Google,2025-04,427419,17420,1260,246653,1673280,6.78
800998,Flipkart Campaign 997,Google,2024-02,626413,1951,1242,322398,2527470,7.84
800999,Flipkart Campaign 998,Instagram,2024-12,87440,32448,3019,109147,3755636,34.41
801000,Flipkart Campaign 999,Instagram,2025-01,175414,34764,1773,76914,2150649,27.96
801001,Flipkart Campaign 1000,Instagram,2025-02,646416,3494,2960,74434,4327520,58.14
801002,Flipkart Campaign 1001,Google,2025-02,239308,3716,2598,46935,3283872,69.97
801003,Flipkart Campaign 1002,Instagram,2025-03,739928,10973,439,356215,880634,2.47
801004,Flipkart Campaign 1003,Google,2024-07,575011,3664,2135,197484,3783220,19.16
801005,Flipkart Campaign 1004,Google,2025-11,241248,25731,1670,266427,3515350,13.19
801006,Flipkart Campaign 1005,Instagram,2025-11,60534,38515,2226,369065,3548244,9.61
801007,Flipkart Campaign 1006,Facebook,2024-07,550560,1855,2318,328497,3233610,9.84
801008,Flipkart Campaign 1007,Facebook,2024-02,704136,10886,459,349064,569160,1.63
801009,Flipkart Campaign 1008,Facebook,2024-03,332161,10477,1548,203975,2894760,14.19
801010,Flipkart Campaign 1009,Instagram,2024-10,474835,25002,3377,248555,3127102,12.58
801011,Flipkart Campaign 1010,Facebook,2024-03,52975,1122,1268,303460,2542340,8.38
801012,Flipkart Campaign 1011,Instagram,2025-01,286316,4985,1810,357590,1663390,4.65
801013,Flipkart Campaign 1012,Google,2024-08,182393,23350,888,110225,1386168,12.58
801014,Flipkart Campaign 1013,Instagram,2024-10,720202,7256,991,297780,1326949,4.46
801015,Flipkart Campaign 1014,Google,2024-10,246213,9342,3496,237274,5481728,23.1
801016,Flipkart Campaign 1015,Google,2024-11,675218,30227,787,117649,963288,8.19
801017,Flipkart Campaign 1016,Google,2024-03,515399,17534,2610,163051,4985100,30.57
801018,Flipkart Campaign 1017,Instagram,2025-03,165916,36135,1596,255426,2518488,9.86
801019,Flipkart Campaign 1018,Google,2024-06,530458,29506,662,227673,853980,3.75
801020,Flipkart Campaign 1019,Google,2025-08,645216,7977,682,31400,1424698,45.37
801021,Flipkart Campaign 1020,Instagram,2024-08,205575,23360,2016,78839,1820448,23.09
801022,Flipkart Campaign 1021,Facebook,2024-10,25138,6453,2771,295529,5666695,19.17
801023,Flipkart Campaign 1022,Instagram,2024-12,746296,17113,2182,158510,3327550,20.99
801024,Flipkart Campaign 1023,Google,2025-04,604544,13247,1736,238676,1953000,8.18
801025,Flipkart Campaign 1024,Facebook,2025-04,234457,27347,3264,281259,3675264,13.07
801026,Flipkart Campaign 1025,Facebook,2025-10,139664,12724,2501,99100,4511804,45.53
801027,Flipkart Campaign 1026,Google,2024-03,40899,38133,1701,212560,2342277,11.02
801028,Flipkart Campaign 1027,Facebook,2025-04,313782,7589,1019,294896,2048190,6.95
801029,Flipkart Campaign 1028,Facebook,2025-02,571485,15161,1539,161607,2313117,14.31
801030,Flipkart Campaign 1029,Google,2024-04,182192,36803,1247,165816,1722107,10.39
801031,Flipkart Campaign 1030,Instagram,2025-09,69852,8432,3098,336121,3553406,10.57
801032,Flipkart Campaign 1031,Google,2025-12,691093,34050,793,366821,1639131,4.47
801033,Flipkart Campaign 1032,Instagram,2025-06,430236,28125,1530,263070,2545920,9.68
801034,Flipkart Campaign 1033,Instagram,2024-01,473639,12654,1764,39263,2732436,69.59
801035,Flipkart Campaign 1034,Instagram,2025-10,111157,38751,2511,262691,3053376,11.62
801036,Flipkart Campaign 1035,Instagram,2025-04,650852,1045,2298,175182,4910826,28.03
801037,Flipkart Campaign 1036,Facebook,2024-05,632258,34186,3492,30901,3223116,104.3
801038,Flipkart Campaign 1037,Instagram,2025-06,591673,31271,659,61163,702494,11.49
801039,Flipkart Campaign 1038,Facebook,2024-11,225251,33470,2255,361329,2787180,7.71
801040,Flipkart Campaign 1039,Instagram,2025-03,659989,25716,519,304945,1040595,3.41
801041,Flipkart Campaign 1040,Facebook,2025-11,604816,2652,2910,161851,3925590,24.25
801042,Flipkart Campaign 1041,Google,2024-08,182897,39386,263,148108,575970,3.89
801043,Flipkart Campaign 1042,Instagram,2024-12,343006,35434,1661,199260,2501466,12.55
801044,Flipkart Campaign 1043,Google,2025-09,570209,2839,1376,277753,1648448,5.93
801045,Flipkart Campaign 1044,Facebook,2025-11,527357,22890,2598,253577,3094218,12.2
801046,Flipkart Campaign 1045,Facebook,2024-02,426554,29341,1199,301911,1276935,4.23
801047,Flipkart Campaign 1046,Instagram,2025-09,47756,13255,3452,72445,6103136,84.25
801048,Flipkart Campaign 1047,Facebook,2024-05,622403,39143,710,40684,969150,23.82
801049,Flipkart Campaign 1048,Instagram,2025-07,125859,15942,1768,334010,2991456,8.96
801050,Flipkart Campaign 1049,Google,2024-05,700283,27645,3277,318423,5541407,17.4
801051,Flipkart Campaign 1050,Google,2024-01,705595,9126,998,271464,1350294,4.97
801052,Flipkart Campaign 1051,Google,2024-04,441160,31303,105,286128,194775,0.68
801053,Flipkart Campaign 1052,Google,2025-03,689584,6377,2324,266105,2270548,8.53
801054,Flipkart Campaign 1053,Google,2024-12,786474,35104,745,69883,831420,11.9
801055,Flipkart Campaign 1054,Google,2024-06,422541,38818,109,262631,99735,0.38
801056,Flipkart Campaign 1055,Instagram,2024-10,328056,4959,494,335788,827450,2.46
801057,Flipkart Campaign 1056,Instagram,2024-03,76354,1719,810,175429,894240,5.1
801058,Flipkart Campaign 1057,Instagram,2025-10,315996,26959,1083,107007,2281881,21.32
801059,Flipkart Campaign 1058,Facebook,2024-11,359567,10258,2228,52203,3096920,59.32
801060,Flipkart Campaign 1059,Google,2025-02,635506,38261,2538,200019,5098842,25.49
801061,Flipkart Campaign 1060,Facebook,2024-03,373935,1821,1973,130664,2233436,17.09
801062,Flipkart Campaign 1061,Facebook,2025-04,658275,31290,881,49361,857213,17.37
801063,Flipkart Campaign 1062,Facebook,2025-01,393036,10686,1228,396765,1376588,3.47
801064,Flipkart Campaign 1063,Google,2025-03,191831,27295,2554,187154,4239640,22.65
801065,Flipkart Campaign 1064,Instagram,2024-02,359148,32609,574,127086,634844,5.0
801066,Flipkart Campaign 1065,Instagram,2024-02,272767,36299,2277,215890,4107708,19.03
801067,Flipkart Campaign 1066,Facebook,2024-12,663501,10601,2453,133947,4069527,30.38
801068,Flipkart Campaign 1067,Google,2024-01,61050,29124,818,50142,1577922,31.47
801069,Flipkart Campaign 1068,Facebook,2025-06,139037,12184,2640,345888,3154800,9.12
801070,Flipkart Campaign 1069,Instagram,2025-06,48214,7634,1114,85333,1444858,16.93
801071,Flipkart Campaign 1070,Facebook,2025-05,374363,37353,3102,30127,5192748,172.36
801072,Flipkart Campaign 1071,Facebook,2025-08,663277,12025,3215,358587,4301670,12.0
801073,Flipkart Campaign 1072,Google,2025-10,411030,38120,3226,106033,2990502,28.2
801074,Flipkart Campaign 1073,Instagram,2025-06,462787,10846,1659,122310,2501772,20.45
801075,Flipkart Campaign 1074,Instagram,2024-04,273886,20219,1309,278284,1634941,5.88
801076,Flipkart Campaign 1075,Facebook,2025-11,766706,8578,3481,151425,4643654,30.67
801077,Flipkart Campaign 1076,Google,2025-07,61724,26340,965,116838,976580,8.36
801078,Flipkart Campaign 1077,Instagram,2025-07,510574,33656,1988,53642,3019772,56.29
801079,Flipkart Campaign 1078,Instagram,2024-08,470542,13402,3026,233552,4393752,18.81
801080,Flipkart Campaign 1079,Instagram,2025-08,774471,8920,950,332356,1159000,3.49
801081,Flipkart Campaign 1080,Google,2025-07,677103,30752,3021,319187,5132679,16.08
801082,Flipkart Campaign 1081,Facebook,2024-02,625634,25239,546,295369,1070160,3.62
801083,Flipkart Campaign 1082,Instagram,2025-12,684219,14928,379,198499,777708,3.92
801084,Flipkart Campaign 1083,Facebook,2024-03,77320,16054,1019,107598,1436790,13.35
801085,Flipkart Campaign 1084,Facebook,2024-01,242926,11820,2473,388323,3791109,9.76
801086,Flipkart Campaign 1085,Facebook,2024-02,349556,34298,3372,35106,6663072,189.8
801087,Flipkart Campaign 1086,Instagram,2025-02,745916,19014,934,221149,1619556,7.32
801088,Flipkart Campaign 1087,Google,2024-08,667723,33804,3092,383504,5577968,14.54
801089,Flipkart Campaign 1088,Instagram,2024-04,598251,25150,1511,64402,2097268,32.57
801090,Flipkart Campaign 1089,Instagram,2025-04,625827,33054,2931,42438,5604072,132.05
801091,Flipkart Campaign 1090,Facebook,2025-04,780588,24058,2706,237775,4537962,19.09
801092,Flipkart Campaign 1091,Facebook,2024-05,118974,35044,1339,351959,1861210,5.29
801093,Flipkart Campaign 1092,Facebook,2025-09,793503,9007,893,279998,980514,3.5
801094,Flipkart Campaign 1093,Google,2024-11,340850,1008,706,213048,1049822,4.93
801095,Flipkart Campaign 1094,Instagram,2024-05,637813,38722,476,386989,936292,2.42
801096,Flipkart Campaign 1095,Facebook,2025-05,626080,34502,445,226991,659045,2.9
801097,Flipkart Campaign 1096,Google,2024-06,320824,29561,1234,114087,1907764,16.72
801098,Flipkart Campaign 1097,Google,2024-12,693095,20880,283,390517,457328,1.17
801099,Flipkart Campaign 1098,Facebook,2025-06,212938,14844,2230,399290,3808840,9.54
801100,Flipkart Campaign 1099,Google,2024-09,449295,22148,2915,224677,5684250,25.3
801101,Flipkart Campaign 1100,Google,2024-12,787948,18967,652,302866,599840,1.98
801102,Flipkart Campaign 1101,Instagram,2025-08,205432,19668,3009,356267,5106273,14.33
801103,Flipkart Campaign 1102,Facebook,2025-01,231187,23347,2177,237736,3289447,13.84
801104,Flipkart Campaign 1103,Google,2024-03,535482,27008,3378,223591,4830540,21.6
801105,Flipkart Campaign 1104,Google,2024-05,285211,27836,403,137671,643994,4.68
801106,Flipkart Campaign 1105,Google,2025-04,349138,7363,474,275201,731382,2.66
