feedback_id,customer_id,product_id,rating_stars,sentiment,delivery_status,feedback_date,order_value
603517,113121,502236,2,Neutral,On Time,2024-11-11 12:10:38,3015
603518,110312,500259,4,Positive,On Time,2025-07-26 10:15:26,1001
603519,108721,502264,5,Negative,On Time,2024-02-22 01:51:28,2796
603520,102690,500055,3,Positive,On Time,2024-03-04 23:32:38,4872
603521,111631,503271,4,Positive,Delayed,2024-03-03 17:07:44,5339
603522,113103,501260,4,Positive,Delayed,2024-05-05 18:44:32,386
603523,106086,502857,4,Neutral,Slightly Delayed,2025-10-03 12:34:37,3558
603524,104211,501805,1,Positive,On Time,2024-01-17 04:14:27,5240
603525,108426,501152,4,Negative,Slightly Delayed,2025-12-16 06:26:30,1610
603526,102649,500519,4,Positive,On Time,2025-09-28 19:25:21,4213
603527,108648,503302,4,Negative,Slightly Delayed,2024-03-15 07:47:37,5397
603528,115136,503310,3,Neutral,On Time,2025-09-02 09:09:25,2437
603529,117070,502252,2,Positive,Slightly Delayed,2024-11-23 14:05:19,1630
603530,104282,503118,4,Neutral,On Time,2025-03-15 11:48:44,4041
603531,113089,500124,5,Positive,On Time,2024-04-14 05:48:19,2134
603532,114708,500051,2,Neutral,On Time,2025-04-11 18:41:29,4689
603533,104791,500876,4,Neutral,On Time,2024-06-06 16:52:50,3626
603534,116936,500544,3,Positive,Delayed,2025-05-09 23:03:49,1080
603535,115796,501799,1,Positive,Slightly Delayed,2025-11-08 07:45:56,3021
603536,107961,500932,4,Positive,Slightly Delayed,2025-10-22 21:35:59,440
603537,101231,501183,4,Positive,On Time,2024-07-20 04:43:35,3131
603538,111680,500216,1,Positive,On Time,2024-02-10 15:53:57,939
603539,117379,500367,4,Neutral,On Time,2025-11-20 08:27:20,1062
603540,104260,501559,5,Neutral,On Time,2025-11-27 09:41:52,3957
603541,110476,501481,1,Positive,On Time,2024-02-05 03:56:52,3452
603542,110585,500787,4,Positive,On Time,2024-11-20 17:25:55,2091
603543,112537,500390,4,Neutral,On Time,2024-09-28 07:45:11,3112
603544,117378,502179,4,Neutral,On Time,2025-01-24 10:55:18,863
603545,117574,501646,5,Positive,On Time,2025-09-21 00:49:55,4671
603546,113854,500267,3,Neutral,Delayed,2025-08-28 23:45:55,2238
603547,112834,500945,5,Positive,On Time,2025-12-26 04:10:24,4348
603548,102986,501672,2,Neutral,On Time,2024-05-27 19:25:47,3475
603549,116967,501297,1,Positive,On Time,2025-07-18 21:22:41,3113
603550,102867,500586,5,Positive,On Time,2024-12-06 00:46:37,3863
603551,108901,501663,4,Positive,On Time,2025-02-24 00:37:11,1956
603552,116595,500390,1,Positive,On Time,2024-01-16 13:52:30,2694
603553,103781,501348,5,Positive,Slightly Delayed,2024-11-05 19:52:52,4427
603554,109282,500856,3,Positive,On Time,2025-05-25 14:35:39,2427
603555,110374,500888,5,Neutral,On Time,2024-12-23 17:32:17,5294
603556,117292,500851,1,Positive,On Time,2025-07-21 03:07:56,3217
603557,114558,502344,2,Positive,On Time,2025-02-14 14:03:19,5877
603558,110761,501150,4,Positive,On Time,2025-04-20 06:05:35,4233
603559,117838,500171,1,Positive,Slightly Delayed,2025-04-12 22:18:00,1181
603560,112790,500297,3,Negative,Delayed,2025-11-26 00:58:59,3054
603561,104823,501836,4,Positive,Slightly Delayed,2025-12-24 06:17:48,905
603562,112033,500483,5,Positive,On Time,2025-12-07 00:43:09,3106
603563,103067,501411,2,Positive,Slightly Delayed,2025-11-10 12:40:14,1170
603564,117586,500287,3,Neutral,Slightly Delayed,2025-03-08 10:04:00,4896
603565,108598,502717,2,Neutral,On Time,2025-12-14 10:49:43,4687
603566,105575,503457,1,Positive,Slightly Delayed,2025-02-22 14:09:13,4806
603567,109189,500995,1,Positive,Slightly Delayed,2024-02-23 07:32:43,1464
603568,108272,503286,4,Positive,Slightly Delayed,2025-10-13 16:24:07,3649
603569,108951,502473,3,Positive,Slightly Delayed,2024-02-14 21:18:25,1916
603570,111264,500521,3,Positive,On Time,2024-11-12 02:17:31,4080
603571,107749,501024,3,Positive,On Time,2025-03-10 04:06:39,3020
603572,116305,501804,4,Neutral,On Time,2025-04-12 03:10:05,5781
603573,112914,502948,4,Neutral,On Time,2025-10-30 01:39:51,4933
603574,112953,502087,1,Positive,Slightly Delayed,2024-09-30 05:05:22,3251
603575,117195,502012,4,Neutral,On Time,2024-07-15 04:29:58,4522
603576,108896,500837,1,Positive,On Time,2025-11-23 15:21:42,321
603577,107230,502574,5,Positive,On Time,2025-04-21 17:18:44,4602
603578,107567,501609,3,Positive,On Time,2025-09-07 19:43:16,2978
603579,115253,501720,5,Positive,Slightly Delayed,2024-11-25 14:56:49,4763
603580,104497,502873,1,Neutral,On Time,2025-05-17 12:25:28,947
603581,111944,500309,1,Positive,On Time,2025-09-10 22:53:29,3601
603582,101801,502234,1,Positive,On Time,2024-04-21 02:45:51,4642
603583,113657,503283,2,Positive,Delayed,2024-04-15 14:26:19,1746
603584,102338,500142,4,Neutral,On Time,2025-12-01 06:10:50,1138
603585,105355,503206,4,Neutral,On Time,2025-12-11 15:17:01,5957
603586,112683,502998,4,Positive,On Time,2025-05-23 04:49:42,1951
603587,100913,501907,4,Negative,On Time,2025-10-06 20:18:46,2965
603588,117114,500545,2,Positive,Slightly Delayed,2024-03-26 23:25:26,3380
603589,113442,502216,5,Neutral,Slightly Delayed,2024-06-13 10:56:46,3242
603590,110516,502588,3,Positive,On Time,2025-02-28 16:11:30,3519
603591,106904,502867,3,Neutral,On Time,2024-06-03 10:46:36,704
603592,116208,500609,2,Positive,On Time,2024-04-21 18:01:16,459
603593,113873,503129,3,Positive,On Time,2024-03-15 15:10:55,2951
603594,102371,501708,4,Neutral,On Time,2025-05-28 13:44:01,2393
603595,110343,502603,2,Positive,On Time,2025-02-23 18:45:11,4001
603596,110974,500158,4,Positive,On Time,2024-03-08 11:47:46,2072
603597,114561,500930,5,Neutral,Delayed,2024-05-01 17:23:26,4424
603598,110135,501940,3,Positive,Delayed,2024-04-19 23:24:50,3121
603599,104662,501318,2,Positive,Delayed,2024-03-13 04:41:39,2521
603600,114318,502026,2,Positive,On Time,2024-09-06 11:09:41,2839
603601,112087,502015,1,Positive,On Time,2025-11-07 06:21:08,2666
603602,109705,502320,5,Positive,On Time,2024-09-28 15:21:30,879
603603,114272,501779,4,Positive,On Time,2024-11-01 17:23:30,3611
603604,107111,503011,3,Positive,Slightly Delayed,2024-05-03 01:03:51,1655
603605,100626,502969,3,Negative,On Time,2025-09-20 21:42:41,3964
603606,102960,502166,4,Positive,On Time,2024-03-22 16:54:43,5221
603607,114656,501808,4,Negative,Slightly Delayed,2025-12-28 07:53:22,3844
603608,105939,500375,5,Positive,On Time,2025-03-18 17:33:42,1601
603609,107267,501778,5,Neutral,On Time,2024-01-20 08:11:08,5881
603610,114173,502524,1,Positive,On Time,2025-06-11 09:57:38,1396
603611,104021,501499,4,Positive,On Time,2024-07-23 12:44:45,362
603612,103691,500933,4,Positive,Delayed,2025-08-29 12:28:02,2361
603613,110442,500925,1,Neutral,Slightly Delayed,2025-07-01 04:28:30,5100
603614,108245,501981,4,Negative,Slightly Delayed,2024-08-21 07:25:31,4282
603615,102401,500665,2,Positive,On Time,2024-01-20 22:42:07,5339
603616,103349,500741,3,Positive,On Time,2025-06-13 06:37:26,1447
603617,108136,502788,5,Positive,On Time,2024-10-06 19:10:00,5968
603618,100803,500558,1,Positive,Slightly Delayed,2025-10-08 23:16:12,515
603619,114589,500723,2,Negative,On Time,2025-04-18 22:47:27,3285
603620,103567,503359,5,Positive,Delayed,2024-05-09 05:28:19,4267
603621,115633,501927,3,Negative,On Time,2024-07-05 03:40:36,1107
603622,112211,501940,2,Negative,Slightly Delayed,2024-02-04 08:53:12,2052
603623,106488,501667,4,Positive,Slightly Delayed,2024-11-20 12:59:01,4561
603624,108722,501257,3,Positive,On Time,2024-04-26 20:17:34,1674
603625,105233,501495,3,Negative,Slightly Delayed,2025-05-06 01:58:58,4603
603626,107456,501136,5,Positive,On Time,2024-03-21 00:10:56,4947
603627,116901,502426,4,Positive,Slightly Delayed,2024-05-07 10:31:27,4038
603628,115273,501940,5,Positive,On Time,2024-08-10 10:17:19,2529
603629,103472,502407,5,Positive,On Time,2025-04-13 19:09:09,2410
603630,100461,502135,4,Neutral,On Time,2024-07-26 22:58:13,5499
603631,102110,500199,4,Positive,On Time,2024-06-24 15:33:19,1359
603632,115833,501917,3,Positive,On Time,2025-03-04 18:04:22,4939
603633,105624,502998,5,Negative,Slightly Delayed,2024-04-23 16:53:23,4728
603634,115174,501194,2,Neutral,On Time,2024-01-27 15:18:01,3422
603635,110453,501202,4,Positive,Slightly Delayed,2024-09-13 21:50:42,3987
603636,115317,500911,1,Positive,Delayed,2025-07-19 13:50:37,4922
603637,103425,500728,2,Positive,On Time,2024-06-06 13:33:28,4319
603638,114316,501795,1,Positive,On Time,2025-03-14 06:30:24,2815
603639,110783,501743,3,Positive,On Time,2025-12-10 17:37:42,4981
603640,112266,503230,4,Positive,Delayed,2024-03-21 17:12:58,3126
603641,107253,501393,2,Negative,On Time,2024-01-31 15:19:16,2290
603642,109143,500675,5,Positive,On Time,2024-09-29 14:50:05,5974
603643,112672,501408,4,Negative,On Time,2025-02-24 00:34:10,4696
603644,102447,500802,1,Positive,On Time,2024-06-03 07:23:25,1436
603645,110867,502380,2,Positive,Slightly Delayed,2024-08-31 19:26:14,4557
603646,100660,502916,4,Positive,Slightly Delayed,2024-11-27 17:50:03,5601
603647,115665,500234,4,Positive,On Time,2025-06-03 12:14:56,1052
603648,107571,503084,5,Positive,Slightly Delayed,2024-07-04 04:44:39,1425
603649,107206,500402,5,Neutral,On Time,2024-02-21 21:16:03,2341
603650,109597,502011,5,Positive,On Time,2024-04-04 09:41:01,1356
603651,110988,501685,2,Neutral,On Time,2025-06-05 01:48:33,4138
603652,105732,500091,1,Positive,On Time,2025-07-11 15:32:10,5936
603653,113222,500805,4,Neutral,On Time,2024-01-18 21:30:41,2781
603654,109367,500780,2,Positive,On Time,2024-10-26 18:51:43,1382
603655,116611,502073,1,Positive,On Time,2025-11-12 06:43:34,2295
603656,100263,503267,1,Negative,Delayed,2025-10-29 00:13:31,594
603657,100691,502403,2,Positive,Slightly Delayed,2025-12-10 11:25:47,5125
603658,110796,501650,3,Positive,On Time,2025-11-03 14:27:33,4041
603659,112313,501377,3,Positive,On Time,2025-02-28 23:04:16,4565
603660,101546,502687,3,Positive,On Time,2024-01-21 11:34:44,4486
603661,106160,502928,3,Neutral,Delayed,2024-12-01 19:33:05,2926
603662,116137,501821,5,Positive,Slightly Delayed,2025-02-21 00:43:06,4837
603663,102804,500949,1,Positive,On Time,2025-06-11 14:47:19,487
603664,114690,501353,2,Positive,On Time,2025-02-04 12:32:32,5931
603665,111192,500842,1,Negative,On Time,2024-04-27 22:56:25,2481
603666,110918,503332,2,Negative,On Time,2024-12-21 07:56:29,4088
603667,117196,500514,1,Negative,Slightly Delayed,2025-07-29 14:23:47,4480
603668,109357,501829,3,Neutral,On Time,2025-03-27 01:04:22,3684
603669,102332,502385,5,Neutral,On Time,2024-07-02 16:04:41,1952
603670,100385,501702,4,Positive,On Time,2025-09-13 21:30:07,2860
603671,101485,503349,2,Positive,On Time,2024-11-15 01:58:17,996
603672,109126,500212,2,Negative,On Time,2025-05-17 21:56:46,2542
603673,104938,502774,3,Positive,Slightly Delayed,2025-05-31 10:14:15,5775
603674,112759,502282,3,Negative,On Time,2024-05-31 10:35:23,4039
603675,102883,501797,4,Positive,On Time,2024-09-24 00:46:16,989
603676,104489,502347,4,Positive,On Time,2025-03-14 03:37:54,1994
603677,114425,501724,5,Negative,On Time,2024-06-23 18:21:01,1578
603678,106797,502714,1,Positive,On Time,2024-08-24 04:27:45,5246
603679,113161,501587,1,Positive,On Time,2025-03-06 18:27:47,5413
603680,104310,501470,1,Neutral,On Time,2024-08-14 10:48:35,1763
603681,105569,502230,3,Positive,On Time,2024-10-31 14:50:02,5465
603682,105871,501477,4,Positive,On Time,2024-09-20 01:36:58,1639
603683,113496,500781,1,Positive,On Time,2024-05-15 04:10:16,838
603684,111561,502010,1,Positive,On Time,2024-02-13 15:15:42,4295
603685,106877,500246,4,Positive,Slightly Delayed,2025-04-22 07:34:53,3409
603686,110320,501955,1,Negative,On Time,2025-05-23 18:39:06,4650
603687,103202,502865,3,Positive,On Time,2025-09-25 00:42:32,2466
603688,100714,502280,3,Positive,On Time,2025-11-16 12:12:27,3782
603689,102146,500883,4,Positive,On Time,2024-04-12 23:24:16,1702
603690,101326,502033,5,Neutral,Slightly Delayed,2025-10-31 14:33:33,2313
603691,105718,502196,4,Positive,On Time,2024-04-17 23:43:48,3425
603692,110061,500668,1,Positive,On Time,2025-12-29 06:11:40,3231
603693,108898,502283,4,Positive,On Time,2024-07-09 12:14:03,3083
603694,117333,500534,3,Positive,On Time,2024-02-19 01:41:44,1588
603695,117731,503000,3,Positive,On Time,2025-04-18 19:35:11,3423
603696,100758,502113,3,Positive,Delayed,2025-03-03 18:21:33,480
603697,111331,500350,3,Negative,Slightly Delayed,2024-06-06 18:35:10,4707
603698,103932,500029,4,Positive,On Time,2025-05-17 22:13:30,1189
603699,114035,500019,1,Positive,On Time,2024-08-03 22:13:35,3012
603700,116996,500773,2,Positive,On Time,2025-04-08 12:08:25,3082
603701,101737,503291,2,Neutral,Slightly Delayed,2025-11-20 17:05:17,5966
603702,103459,502892,2,Positive,On Time,2024-07-22 18:18:57,2244
603703,107158,500621,5,Positive,On Time,2024-10-22 18:20:47,906
603704,105681,500607,2,Positive,On Time,2024-11-19 20:22:01,5675
603705,109127,501911,3,Positive,On Time,2025-03-03 10:30:02,864
603706,112841,502978,3,Positive,On Time,2024-09-02 07:44:40,4785
603707,112615,501948,3,Positive,On Time,2024-09-19 03:02:53,3372
603708,100116,501931,2,Neutral,On Time,2024-03-30 19:12:13,2949
603709,102354,500759,2,Neutral,On Time,2024-03-24 08:47:09,4741
603710,109188,500345,1,Positive,On Time,2025-05-09 04:33:41,2618
603711,117353,503063,5,Positive,On Time,2024-06-12 06:51:58,2243
603712,112234,501353,2,Neutral,On Time,2025-08-25 23:00:25,4306
603713,114050,502143,5,Positive,On Time,2025-03-22 10:06:55,1339
603714,105943,500048,3,Negative,Slightly Delayed,2024-12-20 02:01:36,4262
603715,104400,500733,1,Neutral,On Time,2024-08-14 10:34:19,1428
603716,100234,500091,3,Positive,On Time,2025-10-21 15:04:11,4315
603717,116597,500298,4,Positive,On Time,2024-11-03 12:46:24,5861
603718,115463,500739,3,Neutral,Slightly Delayed,2024-04-10 23:57:49,380
603719,104109,502536,2,Neutral,On Time,2025-02-25 14:07:51,1950
603720,100122,500313,5,Positive,Slightly Delayed,2024-09-08 17:49:07,4477
603721,113387,502066,5,Positive,On Time,2025-06-11 18:22:04,3673
603722,101466,500329,1,Positive,On Time,2025-12-13 10:20:29,3184
603723,116033,502044,2,Neutral,Slightly Delayed,2024-10-02 20:04:20,5043
603724,111064,501227,4,Negative,On Time,2025-03-23 21:34:28,5231
603725,100569,502664,4,Negative,Delayed,2024-07-25 07:47:24,2630
603726,117255,502942,1,Positive,Slightly Delayed,2024-01-09 03:29:15,1126
603727,105554,502089,5,Positive,Delayed,2025-03-10 20:24:02,4559
603728,106890,502717,5,Positive,Slightly Delayed,2025-07-22 03:41:57,2389
603729,110394,502994,5,Positive,On Time,2024-12-02 09:52:13,3363
603730,115975,501475,1,Positive,Delayed,2024-02-11 22:38:05,3350
603731,107762,502625,5,Positive,On Time,2024-07-30 21:10:27,4312
603732,104329,502457,1,Positive,On Time,2024-07-21 10:34:38,5467
603733,105400,501426,5,Positive,On Time,2025-07-08 03:02:38,4773
603734,110107,502772,4,Neutral,On Time,2024-02-14 11:54:27,5490
603735,106124,500866,2,Positive,On Time,2024-05-20 13:31:31,1039
603736,107523,500269,2,Positive,On Time,2024-07-07 02:04:40,5362
603737,113389,500006,4,Positive,Slightly Delayed,2024-02-11 14:28:51,721
603738,101172,501557,5,Neutral,On Time,2025-12-17 05:59:41,5332
603739,104135,500243,2,Negative,On Time,2025-01-27 22:40:03,1554
603740,110552,500473,3,Neutral,Slightly Delayed,2025-12-20 04:37:24,5754
603741,115235,502694,3,Neutral,On Time,2024-07-27 18:45:11,3961
603742,102736,500803,4,Negative,On Time,2025-07-29 22:01:55,5234
603743,102097,500658,4,Neutral,Delayed,2025-07-21 15:58:43,334
603744,101808,501444,2,Positive,On Time,2025-08-29 13:24:04,3114
603745,111038,503173,4,Positive,On Time,2024-08-23 02:21:51,3124
603746,104901,503313,4,Positive,On Time,2024-02-11 04:58:23,4982
603747,116747,501226,3,Negative,On Time,2024-02-12 06:53:05,2163
603748,106418,501524,1,Positive,On Time,2025-03-02 01:02:48,2869
603749,115863,503278,5,Positive,On Time,2024-11-17 18:58:54,339
603750,102290,501241,2,Neutral,Slightly Delayed,2024-06-12 12:51:51,2338
603751,111353,500887,5,Positive,Slightly Delayed,2024-02-02 23:04:48,3616
603752,104282,501067,2,Positive,Slightly Delayed,2024-10-07 09:04:55,3301
603753,114129,501398,1,Positive,Slightly Delayed,2024-07-02 21:23:30,613
603754,103976,503145,5,Positive,On Time,2024-08-13 17:26:52,2102
603755,113270,502331,5,Positive,On Time,2024-01-11 05:41:42,432
603756,101689,502765,4,Positive,Slightly Delayed,2025-04-15 07:58:25,2492
603757,104321,502734,1,Positive,On Time,2024-10-08 02:57:30,3009
603758,107627,501047,1,Positive,On Time,2024-04-19 07:01:46,3970
603759,114126,500004,3,Positive,On Time,2025-01-29 22:27:08,3458
603760,104645,500306,3,Positive,Delayed,2024-06-02 23:19:55,5538
603761,109296,503432,1,Positive,On Time,2025-03-20 05:34:40,4853
603762,108620,501602,3,Positive,On Time,2025-06-20 16:56:33,5990
603763,107774,503351,5,Positive,Delayed,2024-03-29 11:34:55,871
603764,104929,501080,3,Positive,On Time,2025-02-08 07:43:10,3247
603765,110626,501561,3,Neutral,Delayed,2025-06-30 17:14:30,1236
603766,105246,501308,5,Positive,On Time,2025-05-28 03:57:34,5262
603767,105746,502153,3,Positive,On Time,2024-09-14 14:21:05,4085
603768,106065,500135,4,Positive,On Time,2024-11-21 15:19:58,3083
603769,110681,502217,1,Neutral,On Time,2025-08-07 23:18:06,3396
603770,101847,502520,1,Positive,Delayed,2025-06-12 09:25:31,5327
603771,103443,502110,3,Positive,On Time,2024-05-09 04:16:14,5394
603772,104653,502767,3,Neutral,On Time,2024-03-30 10:32:40,5418
603773,106418,501787,3,Neutral,Delayed,2025-09-20 09:41:14,4698
603774,109234,501800,2,Neutral,On Time,2024-12-14 01:25:01,4613
603775,105239,501989,3,Positive,On Time,2024-05-16 23:44:43,5665
603776,108341,500995,2,Negative,On Time,2025-03-09 04:55:14,1346
603777,113461,501975,2,Neutral,On Time,2024-12-28 20:03:04,1259
603778,102871,501525,4,Neutral,On Time,2024-12-30 20:58:20,698
603779,114042,502807,3,Neutral,Slightly Delayed,2024-02-13 02:45:44,4914
603780,115970,500959,1,Neutral,Slightly Delayed,2024-05-02 10:49:49,618
603781,109088,500835,4,Neutral,On Time,2024-06-21 22:16:09,4123
603782,105687,501641,4,Neutral,On Time,2024-12-26 17:00:54,5496
603783,116698,502841,4,Negative,On Time,2025-05-12 10:28:38,1393
603784,107017,502585,5,Positive,On Time,2024-06-22 03:21:08,5860
603785,111518,500450,2,Positive,On Time,2024-04-24 15:30:30,3076
603786,108463,503302,4,Positive,On Time,2024-12-13 22:04:34,4996
603787,113058,501098,2,Neutral,On Time,2025-09-02 15:59:58,4779
603788,114826,502757,3,Positive,Slightly Delayed,2025-04-02 07:31:24,4999
603789,107505,502457,2,Positive,On Time,2025-01-02 10:47:01,1642
603790,110990,502779,2,Positive,On Time,2024-04-21 02:09:47,5444
603791,104414,500719,3,Positive,Slightly Delayed,2024-07-12 15:13:02,2295
603792,112824,503098,3,Positive,On Time,2025-06-28 06:04:29,2904
603793,102444,502798,4,Neutral,On Time,2025-03-05 02:27:57,4800
603794,114655,503249,5,Neutral,On Time,2025-01-22 12:39:45,2159
603795,101603,500175,1,Negative,On Time,2025-07-29 03:24:20,4408
603796,117284,503358,2,Positive,Delayed,2025-11-14 22:16:55,3401
603797,100039,500623,3,Positive,On Time,2024-12-07 05:35:17,2383
603798,107435,503439,3,Positive,On Time,2024-07-03 02:49:25,2821
603799,105033,502587,5,Positive,On Time,2024-04-27 05:32:14,2514
603800,109271,500888,3,Negative,On Time,2024-11-13 23:58:24,1276
603801,104932,500395,2,Positive,On Time,2024-11-13 09:53:02,1440
603802,103220,501663,2,Neutral,On Time,2024-05-26 16:30:29,1655
603803,103000,500725,3,Positive,Slightly Delayed,2024-12-31 02:05:35,3589
603804,117806,501419,4,Positive,On Time,2024-02-26 00:43:11,4107
603805,102079,502809,2,Positive,On Time,2024-05-31 22:50:05,3887
603806,102990,500770,1,Negative,On Time,2024-05-05 10:50:50,5436
603807,115157,502863,3,Positive,On Time,2024-08-17 13:24:59,3176
603808,114095,501217,4,Neutral,On Time,2024-05-21 13:14:34,600
603809,100181,500675,3,Positive,On Time,2024-06-07 09:30:12,2540
