inventory_id,product_id,stock_received,stock_sold,damaged_stock,month,warehouse_city,closing_stock
905396,501575,263,184,8,2025-02,Bangalore,71
905397,503432,278,211,4,2024-12,Delhi,63
905398,502920,445,256,13,2025-05,Kolkata,176
905399,500764,312,185,24,2025-06,Delhi,103
905400,503028,241,200,0,2025-02,Bangalore,41
905401,501112,460,247,21,2025-11,Kolkata,192
905402,502022,248,317,6,2025-10,Hyderabad,-75
905403,500654,551,79,10,2025-05,Delhi,462
905404,503083,300,133,12,2024-09,Chennai,155
905405,500075,164,356,19,2025-05,Bangalore,-211
905406,502837,505,313,15,2024-01,Delhi,177
905407,502245,480,80,13,2024-08,Kolkata,387
905408,500424,338,353,1,2025-12,Chennai,-16
905409,503159,580,68,14,2025-10,Mumbai,498
905410,500728,199,83,1,2024-11,Chennai,115
905411,500031,597,52,7,2025-05,Delhi,538
905412,500649,134,326,16,2025-06,Hyderabad,-208
905413,503124,450,164,6,2025-07,Hyderabad,280
905414,500365,416,389,8,2024-12,Kolkata,19
905415,501857,553,261,16,2025-02,Chennai,276
905416,500614,369,390,8,2025-04,Kolkata,-29
905417,500578,128,50,16,2025-06,Kolkata,62
905418,502625,357,78,24,2025-08,Delhi,255
905419,501800,202,110,13,2025-08,Kolkata,79
905420,500559,537,366,17,2024-06,Bangalore,154
905421,503082,399,59,1,2024-03,Bangalore,339
905422,500578,173,394,2,2024-03,Mumbai,-223
905423,502579,328,312,4,2024-09,Delhi,12
905424,500451,485,80,5,2025-07,Kolkata,400
905425,502027,535,199,15,2024-07,Chennai,321
905426,500758,446,325,6,2025-02,Hyderabad,115
905427,501518,235,82,5,2025-07,Bangalore,148
905428,500667,450,61,15,2024-12,Hyderabad,374
905429,501919,494,309,19,2025-12,Delhi,166
905430,500836,348,237,3,2025-02,Delhi,108
905431,503264,400,219,23,2025-12,Hyderabad,158
905432,503267,136,206,18,2025-03,Chennai,-88
905433,502614,290,71,18,2024-12,Delhi,201
905434,502106,581,435,21,2024-11,Kolkata,125
905435,500713,175,135,19,2024-03,Bangalore,21
905436,502136,569,183,21,2024-04,Delhi,365
905437,502525,404,121,16,2024-06,Mumbai,267
905438,502193,212,74,19,2024-10,Delhi,119
905439,503286,125,288,23,2024-11,Kolkata,-186
905440,502490,402,432,20,2024-01,Hyderabad,-50
905441,503253,155,401,5,2025-05,Hyderabad,-251
905442,500172,369,106,7,2025-06,Delhi,256
905443,501774,556,78,2,2025-08,Hyderabad,476
905444,501331,443,103,13,2025-12,Bangalore,327
905445,501763,557,311,4,2025-12,Mumbai,242
905446,502893,290,290,9,2024-03,Hyderabad,-9
905447,502801,425,329,6,2025-02,Pune,90
905448,502878,144,445,16,2025-05,Hyderabad,-317
905449,500385,486,329,1,2025-04,Pune,156
905450,502435,536,347,24,2024-04,Pune,165
905451,503408,548,301,23,2024-10,Chennai,224
905452,500343,327,391,9,2025-05,Pune,-73
905453,502645,209,343,23,2025-06,Pune,-157
905454,502146,562,269,13,2025-09,Chennai,280
905455,502987,405,133,16,2025-04,Kolkata,256
905456,500775,248,220,7,2025-05,Chennai,21
905457,502409,479,132,20,2025-10,Bangalore,327
905458,502263,263,205,22,2025-03,Chennai,36
905459,500701,383,179,1,2024-05,Bangalore,203
905460,501054,365,158,0,2025-09,Kolkata,207
905461,501112,250,372,11,2024-02,Bangalore,-133
905462,502744,436,194,11,2024-09,Delhi,231
905463,500845,337,376,1,2024-04,Mumbai,-40
905464,501652,449,401,13,2025-01,Hyderabad,35
905465,500750,436,399,14,2025-08,Pune,23
905466,500861,595,126,1,2025-05,Mumbai,468
905467,503366,400,194,18,2025-03,Bangalore,188
905468,501374,516,223,15,2024-12,Mumbai,278
905469,501390,321,417,22,2025-09,Pune,-118
905470,502196,107,156,17,2025-09,Bangalore,-66
905471,503500,381,329,21,2024-07,Chennai,31
905472,502990,320,349,23,2024-04,Kolkata,-52
905473,502211,457,64,19,2024-08,Delhi,374
905474,500322,230,448,22,2025-11,Mumbai,-240
905475,502922,454,160,17,2024-01,Delhi,277
905476,502628,386,302,11,2024-05,Pune,73
905477,501776,341,330,13,2024-04,Delhi,-2
905478,503453,565,149,19,2024-02,Hyderabad,397
905479,502810,559,293,0,2024-07,Chennai,266
905480,501895,574,89,13,2024-10,Mumbai,472
905481,501236,395,225,4,2025-02,Bangalore,166
905482,500404,543,251,22,2025-03,Kolkata,270
905483,502352,458,164,18,2024-07,Mumbai,276
905484,500297,381,101,22,2024-08,Hyderabad,258
905485,502667,264,320,7,2024-07,Mumbai,-63
905486,502971,594,416,9,2025-03,Delhi,169
905487,500422,356,369,18,2024-01,Chennai,-31
905488,500710,184,122,7,2024-08,Chennai,55
905489,502449,374,401,22,2025-03,Kolkata,-49
905490,501071,264,127,5,2025-06,Delhi,132
905491,500024,416,57,20,2024-01,Chennai,339
905492,502854,201,379,18,2025-05,Chennai,-196
905493,502533,385,291,20,2024-10,Chennai,74
905494,502548,184,123,6,2024-09,Mumbai,55
905495,501427,129,269,2,2025-01,Bangalore,-142
905496,501588,252,337,23,2025-11,Kolkata,-108
905497,501146,293,388,7,2024-08,Mumbai,-102
905498,503400,182,295,1,2025-04,Bangalore,-114
905499,500547,296,365,0,2025-01,Chennai,-69
905500,502082,354,90,1,2024-09,Hyderabad,263
905501,501746,431,369,8,2025-10,Pune,54
905502,501888,363,361,6,2024-02,Mumbai,-4
905503,502107,242,124,8,2025-03,Delhi,110
905504,503128,112,281,10,2025-01,Kolkata,-179
905505,502202,564,280,22,2025-09,Delhi,262
905506,502842,511,187,8,2025-08,Hyderabad,316
905507,502430,571,387,4,2024-08,Kolkata,180
905508,500744,392,133,10,2025-11,Chennai,249
905509,502170,212,252,3,2025-08,Kolkata,-43
905510,501937,515,404,19,2025-01,Bangalore,92
905511,503186,359,380,9,2025-06,Mumbai,-30
905512,502156,218,75,16,2025-12,Pune,127
905513,501720,212,276,17,2025-02,Hyderabad,-81
905514,501331,557,303,20,2025-02,Chennai,234
905515,503102,123,400,5,2025-10,Delhi,-282
905516,501246,510,302,4,2025-02,Mumbai,204
905517,503451,199,241,18,2025-12,Mumbai,-60
905518,500574,182,298,13,2024-01,Mumbai,-129
905519,501133,120,65,18,2024-10,Kolkata,37
905520,503113,157,156,3,2024-10,Hyderabad,-2
905521,503009,380,133,19,2025-08,Mumbai,228
905522,503432,553,435,15,2024-02,Delhi,103
905523,501956,361,213,6,2024-06,Chennai,142
905524,503258,335,266,6,2025-08,Bangalore,63
905525,502230,529,430,2,2025-09,Bangalore,97
905526,503131,186,86,20,2025-12,Delhi,80
905527,501915,103,366,18,2025-02,Mumbai,-281
905528,502261,569,291,20,2024-04,Bangalore,258
905529,502126,100,168,3,2024-08,Chennai,-71
905530,501766,508,376,17,2025-06,Mumbai,115
905531,503155,149,69,10,2024-01,Bangalore,70
905532,501425,103,347,10,2024-04,Bangalore,-254
905533,501251,262,130,2,2024-07,Pune,130
905534,500105,335,436,22,2025-10,Mumbai,-123
905535,500660,310,226,13,2025-10,Bangalore,71
905536,502042,212,217,21,2025-01,Kolkata,-26
905537,502535,160,365,6,2024-03,Kolkata,-211
905538,502991,208,174,14,2024-07,Delhi,20
905539,500954,378,162,14,2025-04,Kolkata,202
905540,500969,402,267,1,2024-04,Mumbai,134
905541,500933,157,64,17,2025-01,Kolkata,76
905542,501133,334,233,14,2025-10,Mumbai,87
905543,500211,516,349,15,2025-06,Delhi,152
905544,503300,142,329,7,2025-03,Chennai,-194
905545,502570,347,367,6,2024-01,Chennai,-26
905546,500142,595,328,4,2025-02,Delhi,263
905547,500139,293,150,12,2025-07,Bangalore,131
905548,501625,256,357,21,2024-07,Bangalore,-122
905549,502855,142,166,11,2025-05,Pune,-35
905550,503466,198,211,11,2024-08,Hyderabad,-24
905551,501973,555,252,10,2025-11,Pune,293
905552,502901,278,125,15,2025-01,Bangalore,138
905553,502801,327,284,20,2025-05,Pune,23
905554,502138,568,392,2,2025-06,Pune,174
905555,500572,142,436,15,2025-12,Bangalore,-309
905556,502787,399,346,17,2025-12,Bangalore,36
905557,501638,223,303,21,2025-07,Pune,-101
905558,502755,524,167,17,2024-05,Kolkata,340
905559,501698,353,415,11,2024-12,Kolkata,-73
905560,501243,395,421,16,2024-01,Hyderabad,-42
905561,502432,467,209,4,2024-10,Mumbai,254
905562,501001,189,410,22,2025-11,Kolkata,-243
905563,500296,411,196,10,2025-10,Bangalore,205
905564,501125,457,234,14,2024-06,Hyderabad,209
905565,502988,173,118,3,2025-02,Delhi,52
905566,501658,431,364,17,2024-07,Kolkata,50
905567,502998,404,178,2,2024-08,Bangalore,224
905568,502506,422,419,2,2024-07,Kolkata,1
905569,503242,532,281,13,2024-04,Chennai,238
905570,501297,416,247,19,2025-11,Mumbai,150
905571,501107,361,335,14,2024-07,Delhi,12
905572,501516,578,103,2,2025-10,Kolkata,473
905573,501835,104,196,6,2025-12,Bangalore,-98
905574,500431,265,192,17,2024-10,Chennai,56
905575,501303,270,245,8,2025-12,Hyderabad,17
905576,502232,597,171,7,2024-04,Mumbai,419
905577,500422,322,146,15,2024-09,Delhi,161
905578,501253,208,288,5,2024-04,Pune,-85
905579,501267,567,303,3,2025-07,Pune,261
905580,500362,164,381,0,2025-03,Chennai,-217
905581,501174,547,64,6,2024-11,Chennai,477
905582,502941,495,326,15,2025-08,Kolkata,154
905583,502230,109,136,0,2025-05,Delhi,-27
905584,503493,297,206,15,2025-09,Chennai,76
905585,502579,423,394,1,2025-01,Delhi,28
905586,501659,270,364,19,2024-06,Chennai,-113
905587,503252,581,156,17,2024-01,Pune,408
905588,501910,381,117,8,2025-07,Pune,256
905589,502083,316,406,8,2024-10,Hyderabad,-98
905590,502045,171,389,23,2025-02,Chennai,-241
905591,503200,113,339,6,2024-01,Bangalore,-232
905592,500783,305,153,24,2024-10,Kolkata,128
905593,501487,163,386,15,2024-11,Kolkata,-238
905594,502789,425,431,13,2024-08,Pune,-19
905595,501402,438,152,17,2024-09,Pune,269
905596,500968,337,182,2,2025-09,Bangalore,153
905597,503242,463,443,6,2024-09,Hyderabad,14
905598,500100,572,279,17,2024-06,Bangalore,276
905599,500081,368,100,3,2024-10,Chennai,265
905600,501874,249,410,8,2024-02,Kolkata,-169
905601,502923,163,97,9,2024-11,Delhi,57
905602,501145,445,151,8,2024-05,Bangalore,286
905603,502725,353,174,19,2025-11,Kolkata,160
905604,503212,326,411,9,2024-01,Delhi,-94
905605,500875,257,104,9,2025-08,Pune,144
905606,500008,369,57,9,2025-11,Delhi,303
905607,503145,394,226,9,2025-11,Delhi,159
905608,500053,293,211,13,2025-10,Mumbai,69
905609,501514,553,104,12,2025-01,Kolkata,437
905610,503397,273,57,5,2025-09,Hyderabad,211
905611,501943,374,161,6,2025-08,Bangalore,207
905612,500455,386,303,12,2025-08,Mumbai,71
905613,501461,109,367,14,2024-08,Mumbai,-272
905614,503345,463,201,16,2025-11,Pune,246
905615,501608,363,58,0,2025-12,Bangalore,305
905616,501479,475,211,14,2025-11,Delhi,250
905617,502323,537,439,23,2024-03,Hyderabad,75
905618,502675,273,207,18,2024-06,Kolkata,48
905619,502305,347,359,12,2025-04,Hyderabad,-24
905620,502400,368,192,18,2024-07,Kolkata,158
905621,500781,214,371,16,2024-02,Delhi,-173
905622,500636,518,250,15,2025-02,Kolkata,253
905623,501761,159,179,19,2025-08,Mumbai,-39
905624,503239,360,83,2,2025-12,Kolkata,275
905625,502902,276,198,1,2025-09,Bangalore,77
905626,501709,151,345,9,2024-06,Chennai,-203
905627,501636,420,364,18,2025-03,Chennai,38
905628,502954,328,203,10,2025-05,Pune,115
905629,500566,577,200,13,2024-03,Mumbai,364
905630,501722,396,199,16,2024-10,Hyderabad,181
905631,503395,312,411,6,2024-07,Delhi,-105
905632,501256,342,188,11,2025-10,Bangalore,143
905633,501539,353,356,1,2024-01,Pune,-4
905634,500704,508,73,22,2025-10,Bangalore,413
905635,503328,181,106,7,2024-10,Hyderabad,68
905636,501272,424,204,20,2024-09,Delhi,200
905637,500040,271,279,2,2024-07,Bangalore,-10
905638,503083,406,248,1,2025-05,Hyderabad,157
905639,500828,572,405,10,2024-12,Delhi,157
905640,502203,158,277,1,2025-01,Delhi,-120
905641,500763,446,123,20,2025-04,Delhi,303
905642,503253,491,51,11,2024-05,Bangalore,429
905643,502454,363,219,13,2024-08,Bangalore,131
905644,501332,144,62,4,2024-04,Chennai,78
905645,500628,251,195,13,2025-07,Hyderabad,43
905646,502909,547,402,1,2025-11,Bangalore,144
905647,500264,266,250,21,2025-03,Hyderabad,-5
905648,503473,183,444,7,2024-12,Delhi,-268
905649,502567,482,362,10,2025-04,Pune,110
905650,501871,183,135,24,2024-10,Hyderabad,24
905651,501611,426,312,18,2025-01,Kolkata,96
905652,500324,263,56,18,2025-06,Bangalore,189
905653,501944,519,417,21,2024-02,Pune,81
905654,501740,222,143,2,2024-04,Kolkata,77
905655,500913,329,424,16,2024-05,Hyderabad,-111
905656,501887,447,249,1,2025-03,Pune,197
905657,502280,585,349,21,2025-01,Bangalore,215
905658,502269,227,58,14,2025-11,Chennai,155
905659,503358,137,340,16,2024-10,Chennai,-219
905660,502882,597,92,0,2024-03,Hyderabad,505
905661,500580,266,346,14,2024-10,Mumbai,-94
905662,500053,499,315,2,2024-11,Delhi,182
905663,502559,484,187,24,2024-05,Hyderabad,273
905664,500835,587,218,15,2025-03,Chennai,354
905665,501296,497,303,13,2024-02,Hyderabad,181
905666,500401,163,261,6,2024-03,Mumbai,-104
905667,503390,101,171,12,2024-11,Mumbai,-82
905668,502200,409,352,6,2025-12,Mumbai,51
905669,502340,277,434,13,2024-09,Chennai,-170
905670,501782,449,344,9,2024-06,Bangalore,96
905671,503076,448,248,18,2024-01,Delhi,182
905672,501537,331,145,12,2025-10,Delhi,174
905673,502906,380,52,17,2024-08,Hyderabad,311
905674,503129,145,426,5,2025-02,Kolkata,-286
905675,500510,355,446,12,2024-12,Kolkata,-103
905676,502471,346,244,16,2024-03,Hyderabad,86
905677,501356,336,420,7,2024-04,Pune,-91
905678,503459,499,96,7,2024-11,Bangalore,396
905679,500908,301,405,12,2025-11,Pune,-116
905680,502671,479,393,2,2024-02,Hyderabad,84
905681,501966,184,281,22,2025-10,Mumbai,-119
905682,501973,134,302,6,2025-02,Mumbai,-174
905683,501354,162,363,17,2024-05,Chennai,-218
905684,502648,331,224,5,2024-01,Chennai,102
905685,502656,378,106,23,2024-08,Bangalore,249
905686,503053,223,368,2,2024-10,Chennai,-147
905687,502274,261,244,10,2024-09,Pune,7
905688,501062,237,269,8,2024-05,Bangalore,-40
905689,501536,309,395,7,2024-02,Bangalore,-93
905690,502427,293,430,10,2024-02,Mumbai,-147
905691,501343,121,210,22,2024-09,Bangalore,-111
905692,502579,235,361,3,2024-01,Bangalore,-129
905693,501770,509,422,6,2024-04,Kolkata,81
905694,500699,571,264,20,2024-06,Mumbai,287
905695,501941,407,333,22,2025-06,Pune,52
905696,502993,419,69,17,2024-03,Kolkata,333
905697,501717,568,258,22,2025-01,Chennai,288
905698,501889,338,187,17,2024-01,Bangalore,134
905699,501792,338,323,7,2025-08,Chennai,8
905700,502212,178,284,2,2025-11,Pune,-108
905701,502964,243,102,0,2025-04,Chennai,141
905702,501702,416,103,24,2024-03,Mumbai,289
905703,501117,256,358,14,2024-09,Bangalore,-116
905704,501830,563,233,11,2025-02,Hyderabad,319
905705,500788,301,125,20,2024-11,Pune,156
905706,501841,174,327,3,2024-06,Pune,-156
905707,503275,491,264,6,2025-06,Chennai,221
905708,500451,569,211,2,2025-03,Chennai,356
905709,500720,391,441,9,2025-03,Delhi,-59
905710,501930,146,412,24,2025-02,Mumbai,-290
905711,500186,372,389,9,2025-11,Kolkata,-26
905712,502560,425,416,19,2025-12,Kolkata,-10
905713,501863,365,209,23,2025-04,Kolkata,133
905714,500375,579,206,13,2024-08,Kolkata,360
905715,500197,316,419,1,2024-04,Mumbai,-104
905716,501288,257,227,12,2025-02,Chennai,18
905717,500740,130,330,9,2024-08,Chennai,-209
905718,501114,482,91,7,2025-12,Bangalore,384
905719,501761,516,96,4,2024-11,Kolkata,416
905720,501981,355,248,0,2024-07,Hyderabad,107
905721,502719,501,108,19,2025-02,Chennai,374
905722,500067,489,109,23,2025-10,Hyderabad,357
905723,500185,305,123,10,2024-11,Bangalore,172
905724,501972,121,199,15,2025-04,Chennai,-93
905725,501205,131,407,2,2024-09,Kolkata,-278
905726,502495,123,244,8,2024-04,Delhi,-129
905727,502726,191,377,13,2025-08,Hyderabad,-199
905728,500905,553,228,13,2024-01,Kolkata,312
905729,502053,582,192,8,2024-08,Mumbai,382
905730,502982,275,103,0,2025-05,Mumbai,172
905731,501495,575,362,17,2024-12,Pune,196
905732,501103,535,125,6,2025-07,Hyderabad,404
905733,500758,332,284,17,2025-06,Pune,31
905734,501432,266,66,21,2024-07,Hyderabad,179
905735,501999,221,198,21,2024-04,Hyderabad,2
905736,502714,299,108,9,2024-10,Chennai,182
905737,501684,287,82,15,2025-03,Pune,190
905738,501667,483,388,7,2024-08,Chennai,88
905739,501790,106,100,8,2025-06,Kolkata,-2
905740,502163,463,254,19,2024-05,Pune,190
905741,502825,175,150,8,2025-11,Mumbai,17
905742,503126,516,322,6,2024-11,Kolkata,188
905743,501253,578,335,15,2024-08,Mumbai,228
905744,502268,434,56,20,2025-10,Kolkata,358
905745,500651,521,224,18,2024-01,Mumbai,279
905746,501858,234,387,9,2025-09,Chennai,-162
905747,500438,146,318,18,2024-07,Delhi,-190
905748,500211,598,307,19,2024-10,Bangalore,272
905749,502989,198,439,13,2025-05,Hyderabad,-254
905750,500711,220,170,17,2024-11,Chennai,33
905751,502883,404,432,16,2024-06,Mumbai,-44
905752,501160,477,380,13,2025-08,Delhi,84
905753,502416,385,341,16,2025-05,Hyderabad,28
905754,501368,106,282,13,2025-07,Chennai,-189
905755,501454,411,310,18,2025-01,Mumbai,83
905756,502897,169,70,20,2024-08,Delhi,79
905757,502646,528,217,9,2024-12,Bangalore,302
905758,500425,176,162,7,2025-01,Hyderabad,7
905759,503359,124,187,23,2024-02,Mumbai,-86
905760,501703,589,55,22,2024-05,Kolkata,512
905761,500581,322,255,0,2024-08,Hyderabad,67
905762,502653,282,180,3,2025-09,Chennai,99
905763,502918,545,267,7,2025-01,Chennai,271
905764,500612,221,350,5,2025-07,Hyderabad,-134
905765,502138,501,103,21,2024-05,Pune,377
905766,501658,166,58,24,2024-08,Delhi,84
905767,501623,310,378,5,2025-12,Mumbai,-73
905768,502443,121,447,21,2024-08,Delhi,-347
905769,500419,427,409,23,2025-08,Mumbai,-5
905770,503014,105,377,12,2025-07,Mumbai,-284
905771,501668,160,253,17,2024-06,Pune,-110
905772,501127,291,195,18,2024-05,Bangalore,78
905773,501787,154,398,17,2025-11,Kolkata,-261
905774,500583,350,112,17,2024-11,Mumbai,221
905775,501549,339,229,24,2025-03,Chennai,86
905776,501812,315,357,18,2024-11,Bangalore,-60
905777,501466,365,311,5,2024-06,Mumbai,49
905778,500720,243,123,16,2025-12,Kolkata,104
905779,500297,122,271,6,2024-07,Delhi,-155
905780,502821,268,273,8,2024-11,Pune,-13
905781,501388,196,334,12,2024-06,Delhi,-150
905782,503374,208,139,12,2025-04,Kolkata,57
905783,501389,229,348,2,2025-12,Kolkata,-121
905784,503356,229,143,1,2025-07,Mumbai,85
905785,502363,495,437,24,2025-01,Bangalore,34
905786,500232,501,131,6,2025-06,Chennai,364
905787,500161,308,116,16,2024-05,Chennai,176
905788,502784,227,216,5,2024-05,Chennai,6
905789,502064,527,205,3,2025-01,Delhi,319
905790,501807,584,355,20,2024-03,Delhi,209
905791,500804,272,321,6,2024-02,Mumbai,-55
905792,501755,435,267,3,2025-07,Delhi,165
905793,503109,437,97,15,2025-02,Chennai,325
905794,503294,577,119,21,2025-09,Bangalore,437
905795,500937,171,319,3,2025-11,Mumbai,-151
905796,501475,492,194,2,2025-04,Pune,296
905797,500394,189,214,18,2025-06,Mumbai,-43
905798,500696,526,90,16,2024-05,Hyderabad,420
905799,502177,454,438,8,2025-05,Chennai,8
905800,501722,444,112,16,2024-01,Pune,316
905801,501012,317,375,23,2024-12,Pune,-81
905802,502026,144,129,7,2024-03,Chennai,8
905803,501019,301,222,17,2024-03,Delhi,62
905804,500156,570,378,16,2024-06,Bangalore,176
905805,500105,128,422,22,2025-11,Hyderabad,-316
905806,502654,520,351,0,2024-01,Pune,169
905807,500017,485,59,11,2025-02,Kolkata,415
905808,502694,154,86,14,2024-10,Mumbai,54
905809,501846,259,268,23,2024-08,Pune,-32
905810,500987,225,394,17,2025-11,Pune,-186
905811,503167,476,253,2,2025-07,Kolkata,221
905812,501947,331,305,17,2025-01,Mumbai,9
905813,500201,551,107,13,2025-10,Kolkata,431
905814,502628,372,123,0,2025-08,Mumbai,249
905815,500799,544,162,16,2025-01,Kolkata,366
905816,501745,245,84,14,2024-10,Delhi,147
905817,502568,115,382,12,2025-01,Chennai,-279
905818,500280,255,306,21,2024-08,Kolkata,-72
905819,500140,338,405,2,2024-04,Kolkata,-69
905820,502543,339,59,3,2024-11,Hyderabad,277
905821,502860,459,86,10,2024-01,Kolkata,363
905822,502352,476,438,21,2025-11,Hyderabad,17
905823,502651,486,132,23,2024-01,Hyderabad,331
905824,503232,477,69,1,2025-01,Chennai,407
905825,503284,564,235,14,2025-01,Pune,315
905826,500506,128,205,5,2024-01,Hyderabad,-82
905827,501917,125,354,17,2024-01,Chennai,-246
905828,502306,359,52,22,2024-07,Chennai,285
905829,502498,349,144,5,2025-03,Pune,200
905830,502999,365,304,13,2025-11,Bangalore,48
905831,502655,510,388,13,2025-08,Kolkata,109
905832,500473,182,127,20,2025-01,Bangalore,35
905833,500451,351,176,11,2024-11,Pune,164
905834,500860,198,307,12,2024-12,Kolkata,-121
905835,501430,426,440,8,2025-12,Pune,-22
905836,501885,458,213,22,2025-08,Mumbai,223
905837,502141,105,319,17,2024-06,Hyderabad,-231
905838,502562,193,370,19,2024-06,Delhi,-196
905839,501101,171,196,14,2024-03,Bangalore,-39
905840,501891,506,94,21,2025-02,Mumbai,391
905841,501171,564,112,5,2024-12,Bangalore,447
905842,501085,414,201,7,2025-03,Delhi,206
905843,500423,383,444,15,2025-02,Mumbai,-76
905844,502573,230,183,18,2024-08,Chennai,29
905845,502906,451,361,6,2024-07,Kolkata,84
905846,502184,191,52,17,2025-08,Delhi,122
905847,501266,167,111,12,2024-08,Hyderabad,44
905848,500974,217,404,8,2025-11,Bangalore,-195
905849,502766,520,309,17,2024-11,Hyderabad,194
905850,501823,189,394,6,2025-04,Hyderabad,-211
905851,503310,312,362,5,2024-04,Chennai,-55
905852,501571,501,69,16,2025-02,Hyderabad,416
905853,502177,547,65,11,2024-11,Chennai,471
905854,501662,594,88,13,2024-10,Pune,493
905855,500225,454,430,10,2025-10,Chennai,14
